,file,sentences_sample,sentiment_label,sentiment_score
45,LT_05.06.2021_Art_1.txt,"Cest pourquoi un petit pays comme la Suisse doit assumer sa responsabilit et se fixer un objectif de rduction de ses missions de gaz  effet de serre. On peut aussi citer les subventions  lagriculture, qui ne prennent pas vraiment en compte limpact climatique de la production agricole. Selon les travaux les plus rcents du Groupe dexperts intergouvernemental sur lvolution du climat (GIEC), pour viter les pires consquences du rchauffement, il est indispensable datteindre la neutralit carbone en 2050   ce momen",NEGATIVE,0.9849885702133179
46,LT_07.05.2021.txt,"Quant  la loi Covid-19, le oui mne largement le bal avec 67%, contre seulement 29% de non. gfs.bern ne se risque pas encore  formuler un pronostic sur le rsultat final du vote. L'initiative pour une eau potable propre et celle qui veut interdire les pesticides de synthse disposent de soutiens comparables dans l'opinion publique: le oui est  54% pour la premire et  55% pour la seconde alors que le non se situe , respectivement, 40% et 42%. Le stade de formation de l'opinion est qualifi de moyen  avanc. Si le",NEGATIVE,0.9829185009002686
47,TDG_21.05.2021_Art_3.txt,"Termins aussi les voyages en avion pour les familles et les jeunes: une taxe de 120 francs peut tre prleve sur chaque billet. Elle sera particulirement discriminatoire envers les personnes qui habitent dans les rgions priphriques et de montagne. Restreindre la mobilit en la rendant inaccessible, voil bien la plus mauvaise des manires pour inciter les gens  moins polluer. Heureusement, nos btisseurs des sicles passs avaient lesprit plus aventureux, pourquoi ne pas faire comme eux? Ursula Hotz Pachoud",NEGATIVE,0.9688106775283813
48,LT_08.05.2021.txt,"Si le sort des deux textes demeure incertain, celui de la loi sur le CO2 semble plus clair. Le stade de formation de l'opinion est qualifi de moyen  avanc. La loi sur les mesures policires de lutte contre le terrorisme est approuve  67%, mais les positions ne sont pas encore clairement arrtes. Les deux autres objets du scrutin du 13 juin sont sur le chemin de l'acceptation. Quant  la loi Covid-19, le oui mne largement le bal avec 67%, contre seulement 29% de non.",NEGATIVE,0.984930157661438
49,LT_31.05.2021_Art_3.txt,"Une baisse, en 2030, de 50% des missions par rapport  1990 est un objectif raliste. Lessentielest restitu forfaitairement  la population et aux entreprises pour prserver le pouvoir dachat et la comptitivit de notre conomie. Du gagnant, gagnant. Avec la loi CO2, nous misons sur les capacits dinnovation de notre pays qui pourra ainsi sassurer dimportants marchs davenir. Le Temps, 31.05.2021
Pour une politique environnementale librale
OPINION.",NEGATIVE,0.9423944354057312
50,TDG_02.06.2021.txt,"La tendance est inverse dans les campagnes, o la facture de la loi sera la plus sale daprs les opposants, et le non lemporte avec 54%. Mais si on ne fait rien maintenant, la facture sera plus lourde  lavenir, car la lutte contre les effets du rchauffement climatique cote trs cher. Le climat est un dfi majeur pour la Suisse et le monde, et le restera. Lcrasante majorit du parlement est pour, le Conseil fdral aussi, ainsi que des associations comme le TCS, lUnion suisse des paysans, Swissbanking, Swissmem, le",NEGATIVE,0.970619261264801
51,LT_03.05.2021_Art_4.txt,"La mdaille a ainsi son revers, ou plutt ses revers. Avec la loi sur le CO2, la population suisse a loccasion et sans doute aussi le devoir de dmontrer quelle se proccupe du rchauffement de la plante, qui laffecte trs directement. Autre point dlicat: destine  inciter la population  modifier ses habitudes en changeant de chauffage ou de vhicule, la loi pnalisera celles et ceux qui, malgr les subventions, nauront pas les moyens de le faire. Si modeste soit sa contribution par rapport  ltat de la plante, elle p",NEGATIVE,0.9747297167778015
52,LT_21.04.2021.txt,"Or les missions lies  lnergie reprsentent environ les trois quarts du total mondial tous secteurs confondus. De leurs cts, les dirigeants de lUnion europenne se sont mis d'accord pour diminuer dau moins 55% leurs missions dici  2030, quand les Britanniques visent un objectif encore plus ambitieux de 68%  la mme chance. Les projets des autres Etats sont donc attendus de pied ferme. Ds son lection  la Maison-Blanche, le nouveau prsident amricain s'est empress de concrtiser le retour de son pays dans l'Accord ",NEGATIVE,0.9799822568893433
53,LT_03.05.2021_Art_3.txt,"Les autres 49% seront verss dans lefonds pour le climat et serviront  financer des mesures telles que la promotion des trains de nuit ou le dveloppement de krosne synthtique. Les deux tiers de ses recettes sont restitus  la population  via les primes LAMal  et aux entreprises  par le biais de la masse salariale soumise aux cotisations AVS. Quant au supplment prlev sur les tickets davion, ses recettes seront rparties dans deux pots: 51% seront redistribues  la population, de manire uniforme et indpendamment ",NEGATIVE,0.9803992509841919
54,TDG_15.04.2021.txt,"Tribune de Genve, 15.04.2021
30francs
Cest la somme supplmentaire que les Suisses devront dbourser pour un vol courtcourrier. Quant au secteur du btiment, il devra rduire de 65% ses missions de gaz  effet de serre dici  2030. Le Conseil fdral a prcis la mise en uvre de la loi sur le CO2, avant la votation du 13 juin. ATS",NEGATIVE,0.985967218875885
55,LT_13.04.2021_Art_3.txt,"Ils constituent des stocks importants qui saccumulent sur les sites de recyclage, souligne Kurt Morgan, prsident de lassociation Recyclage matriaux construction Suisse. Seulement, dans le mme temps, lutilisation du bton recycl nest que de 20% dans les chantiers du fait dune certaine rticence  lusage de ce matriau. Il ne faut pas agir contre la rgulation, nous devons laccepter mais il y a aujourdhui des contradictions que nous pouvons viter, conclut Gerhard Pfister. La Socit suisse des entrepreneurs, lassoci",NEGATIVE,0.9723800420761108
56,LT_17.05.2021_Art_2.txt,"Meine Aussagen wurden falsch interpretiert. Dans la presse almanique, Martin Vetterli prend position en faveur de la loi soumise au vote le 13juin. Il est videmment moins de nature  susciter lire de Guy Parmelin que des prises de position en faveur des deux initiatives sur les pesticides combattues par le gouvernement, et donnes pour lheure trs lgrement gagnantes par les derniers sondages. Le Temps, 17.05.2021
Le prsident de lEPFL peut-il sengager pour la loi sur le CO2? Tous les sujets ne sont pas gaux
Sel",NEGATIVE,0.9527440071105957
57,TDG_12.05.2021_Art_2.txt,"la veille dun vote populaire sur une tape majeure de la politique climatique suisse, il est utile de revenir sur lhistoire. Car si le peuple dit non  cette loi, cela signifie que pendant plusieurs annes rien nvoluera dans ce domaine en Suisse. Surtout, la problmatique qui dcoule des modifications climatiques fait en soi consensus. Ce fut l que la communaut internationale se mit daccord pour ngocier une convention sur le climat. La Suisse ne peut pas rester crdible dans les confrences internationales si aprs",NEGATIVE,0.9805542230606079
58,TDG_26.05.2021_Art_2.txt,"Quant aux nouveaux btiments, ils ne devront plus mettre de CO2 issu de combustibles fossiles. Quelle est la position des milieux de limmobilier? Dans ce cas, le surcot total net (toutes taxes comprises et redistribution comprise) pourrait atteindre 97 francs par an  la fin de la dcennie. La Fdration romande de limmobilier (FRI), qui runit la plupart des chambres immobilires de notre rgion (lesquelles dfendent les droits et les intrts des propritaires), laisse  ses membres la libert de vote. La fonte de nos ",NEGATIVE,0.9808940887451172
59,LT_12.05.2021_Art_1.txt,"Alors que nous devrions introduire immdiatement une politique climatique cohrente:  notre sens, lintroduction dune taxe uniforme dans tous les secteurs pour tous les metteurs de gaz  effet de serre avec un nombre limit de droits dmission aurait t plus cohrente. Or, toutes les entreprises pourront dsormais tre exemptes de la taxe sur le CO2. Cest sur le dos du consommateur, qui devra payer toutes les nouvelles taxes et les surtaxes sur les redevances dj existantes, que stalent les consquences de la loi proba",NEGATIVE,0.9852805733680725
60,LT_09.06.2021.txt,"La concurrence de la visioconfrence
Ltude dInfras a surtout eu pour but dvaluer le temps de travail  disposition durant les dplacements. Et lon peut embarquer beaucoup plus de personnes dans un train que dans un avion et, bien sr, dans une voiture, relve Fabien Soulet. Sur le rail, les frottements sont limits, contrairement aux pneus, qui sont faits pour accrocher sur la route. Les aroports et les compagnies ariennes prparent le terrain pour accueillir de nouveau les passagers. TGV Lyria a t bien soutenu pa",NEGATIVE,0.9063796401023865
61,LT_05.05.2021.txt,"Prof. Roland J. Campiche, Saint-Lgier-La Chisaz (VD)
Autrefois, on disait le travail, cest la sant! Voir le travail avant tout comme un service  la collectivit demeure un atout pour la vie en socit. Associer travail et salaire est donc la conception dominante. Quels sont les enjeux? La loi CO2 rduit un peu la difficult.",NEGATIVE,0.9838993549346924
62,LT_10.05.2021_Art_2.txt,"Mais nous navons pas toutes les solutions en mains. Le manifeste de lvnement prcise: Lexploitation de la nature et de lhumain induits par une croissance conomique aveugle, le patriarcat et limprialisme empchent lavnement dune socit juste, dmocratique et durable. Nous navons aucune position arrte sur les projets politico-institutionnels, explique lun de ses porte-parole. Fin mai  outre le climat  les soignants, les femmes, les personnes intersexes, non binaires, trans, agenres ou encore les rfugis seront  lh",NEGATIVE,0.9680312275886536
63,LT_07.04.2021.txt,"Les Vertes ont prsent leur plan climat  la fin de lan dernier. Le Conseil fdral a prsent un contre-projet  cette initiative. Cela apporte une scurit de planification pour les entreprises. Le blocage national du 21 mai
Le PS a lui aussi labor un scnario climatique quil a nomm plan Marshall pour le climat. Il la mis en consultation en septembre.",NEGATIVE,0.9848632216453552
64,TDG_21.05.2021_Art_2.txt,"Lobjectif est pourtant clair et raisonnable: rduire les missions de CO2 de 50% en 2030 par rapport  1990. Tout un monde de rassurantes petites certitudes seffondre. Que psent ces foules rassembles  Plainpalais,  la Paradeplatz ou  La Riponne galvanises par les paroles de Greta Thunberg? La loi sur le CO2 est la meilleure option pour faire avancer le dossier, comme on dit  Berne. Mais comme les sondages, pas toujours fiable.",NEGATIVE,0.987038791179657
65,LT_31.05.2021_Art_2.txt,"Nous tions daccord avec 8 centimes par litre,  condition que ces recettes profitent  la transition cologique de la mobilit. Elle fait davantage pour obliger les propritaires dimmeubles  installer des stations de recharge pour leurs locataires et pour inciter les automobilistes  acheter un vhicule lectrique. Le trafic est responsable de 35% des missions de CO2. Ce nest pas juste. Votre opposition nest-elle pas motive par le relvement du prix de lessence de 10  12 centimes par litre?",NEGATIVE,0.991874635219574
66,LT_13.05.2021.txt,"Enfin: la SonntagsZeitung du 2mai souligne que ce sont essentiellement les mnages riches qui assumeront des surcots lis  la loi CO2 et quil sagit, en ralit, dune loi sociale puisque les taxes rcoltes seront redistribues aux personnes. Cette trange anomalie double rgulirement tous les trente ans dune manire qui semble inexorable. Tout le monde le sait dailleurs,  moins de prfrer ne pas voir, ne pas penser. Par contre, si la loi CO2 devait chouer parce quune majorit se laisse convaincre par les chants des sir",NEGATIVE,0.9862399697303772
67,TDG_21.04.2021_Art_1.txt,"Il est facile pour les habitants des zones urbaines de se dplacer en transports publics pour rduire son empreinte carbone. Patrick Eperon, dlgu communication et campagnes politiques au Centre patronal. En imposant aux entreprises de nouvelles taxes pour rduire les missions de gaz  effet de serre, on va les fragiliser vis-vis de la concurrence trangre. Fruit de trois ans de travail, le texte introduit une srie de mesures visant  rduire de moiti les missions de gaz  effet de serre dici  2030, avec comme objec",NEGATIVE,0.9467282891273499
68,LT_24.04.2021_Art_1.txt,"En ouverture de cette runion virtuelle, celui-ci a insist sur le besoin d'un centre fort et d'une politique consensuelle qui pondre la polarisation: Nous nous positionnons au centre de l'chiquier politique. Le Temps, 24.04.2021
Le Centre plbiscite la loi sur le CO2
Lors d'une assemble des dlgus virtuelle, le Centre a largement soutenu la loi sur le CO2. Au lendemain de la rencontre au sommet entre Guy Parmelin et Ursula von der Leyen, le prsident a rappel que Le Centre, comme auparavant le PDC, a toujours d",NEGATIVE,0.9579096436500549
69,TDG_13.04.2021.txt,"Nous avons dcid dliminer de notre bilan toute exposition  des entreprises exerant des activits lies  la production et  lextraction de combustibles fossiles, a par exemple annonc le groupe Pictet. Les 90% de notre empreinte carbone se situent au niveau de la production laitire, rappelle Emmi. Prenez les membres de Swissmem, reprsentants par excellence de lindustrie lourde. Industrie
Tant dans lindustrie lgre que lourde, les progrs semblent notables en ce qui concerne lempreinte carbone. En 2019, lalliance co",NEGATIVE,0.9738922119140625
70,TDG_08.05.2021.txt,"La loi, soutenue par tous les partis sauf lUDC et la gauche alternative, partait largement gagnante. Nos lecteurs ont des opinions diffrentes sur ce sujet. Il faut convaincre notre lectorat que les efforts que nous demandons en valent la peine. Pour expliquer ce dcalage, Philippe Nantermod rappelle quil ne faut pas confondre les membres du parti et les sympathisants. Tous soutiennent la loi, sauf Ble-Ville, et le Tessin, qui sest abstenu.",NEGATIVE,0.906191349029541
71,TDG_04.06.2021.txt,"Prenons le cas de retraits habitant leur villa de 150 m2, chauffe au mazout  raison de 3000 litres par an. plus ou moins courte chance, ils seront forcs par la nouvelle loi de changer dinstallation. La loi CO2 noffre en revanche aucune garantie quant aux subventions qui peuvent tre attendues. Combien leur cotera linstallation dune pompe  chaleur? Tribune de Genve, 04.06.2021
Courrier des lecteurs
Une parodie de Clochemerle
Genve, 31 mai Un grand merci  votre chronique de ce jour qui expose clairement, simpl",NEGATIVE,0.978570282459259
72,TDG_07.06.2021_Art_1.txt,"Shell et Avia restent vagues sur limpact effectif en 2021, tandis que BP indique que cette compensation  additionne  laugmentation de limpt sur les huiles minrales  a dj entran une hausse de 5 centimes  la pompe. En ce qui concerne les variations de prix, nous nous baserons sur ceux pratiqus par la concurrence, comme  laccoutume, informe Avia. Jaimerais que lOFEV les diffuse avant la votation du 13 juin. Pour les opposants au texte, cela ne fait aucun doute. Dici  2030, cette compensation devra slever  90% ",NEGATIVE,0.9957329630851746
73,LT_12.06.2021.txt,"Certes, 54% des personnes interroges se dclaraient encore favorables  cette loi, mais cest six points de moins que lors du prcdent coup de sonde, datant du 7mai. Entre la ville et la campagne, mais aussi au sein du monde paysan. Elle sera longue. Cette fois-ci, la cheffe du Dpartement de justice et police dfend la loifdrale sur les mesures policires et la lutte contre le terrorisme (MPT). Depuis le dernier sondage gfs.bern ralis pour le compte de la SSR  publi le 2juin , les partisans de ce texte sont de pl",NEGATIVE,0.9749900698661804
74,TDG_09.06.2021_Art_2.txt,"Tribune de Genve, 09.06.2021
Loi sur le CO2: un dfi autant quune opportunit
Pierre Jacquot Prsident de SVIT Romandie 
La loi sur le CO2 rvise, qui sera soumise au vote populaire le 13 juin, comporte de nombreuses dispositions qui concernent directement le secteur de limmobilier. Dautre part, elle constitue une manne pour notre secteur, qui permettrait de crer de la richesse et des emplois dans lconomie locale. Nous sommes galement critiques  lgard de la priode de mise en usvre, particulirement rapide pour u",NEGATIVE,0.9760921597480774
75,LT_17.05.2021_Art_3.txt,"Cette loi sur le CO2 est une chance pour notre conomie, elle va permettre de dynamiser linnovation et de maintenir nos PME  la pointe du progrs. Ce ne sont pas des familles sans moyens qui prennent tout le temps lavion ou qui roulent dans des grosses voitures qui consomment beaucoup. Donc nous, Suisses, participons aux missions de CO2 de la Chine. Cette loi na pas pour but de prlever des taxes, mais bien dmettre moins de CO2. La rvision de la nouvelle loi sur le CO2 est-elle vraiment coteuse, inefficace et ",NEGATIVE,0.9853357672691345
76,LT_17.05.2021_Art_4.txt,"Alors que nous continuons dinvestir dans le renouvellement de nos avions, nous accueillerons pour la toute premire fois cinq Airbus A320neo dans notre flotte base en Suisse au cours de lautomne 2021. La taxe rduit linvestissement dans la transition technologique
Nous pensons que les compagnies ariennes devraient tre encourages  renouveler leur flotte avec des avions plus propres et  voler plus efficacement, et que les nouvelles technologies doivent tre soutenues. La taxe carbone sur les billets telle quelle",NEGATIVE,0.9840642213821411
77,LT_07.06.2021_Art_2.txt,"Lire aussi: Pascal Crittin: Pour survivre, la RTS doit se transformer 
Tout est question de point de vue, remarque24 Heures. Das Schweizer Fernsehen SRF ist ausser Rand und Band. Une analyse partage par le conseiller national PLRChristian Lscher, qui stait lui insurg contre lorganisation dun dbat radiophonique par la RTS au sujet de la loi sur le CO2 sans reprsentant de son parti. Allant plus loin, le conseiller national UDC zurichois Thomas Matter a annonc dans le SonntagsBlickque son parti prvoyait aussi ",NEGATIVE,0.8295694589614868
78,LT_02.06.2021.txt,"Les arguments de mfiance et de dfiance des opposants peinent  faire mouche,  tel point que gfs.bern doute d'un possible renversement de tendance d'ici au 13 juin. Le non a cependant gagn 5 points, passant  32%. L'enqute dmontre galement que les couches sociales moyennes et dfavorises sont de moins en moins convaincues par la nouvelle loi climatique en raison du risque d'augmentation des cots de chauffage et des dplacements en voiture. Le Temps, 01.06.2021
Les projets cologiques sont en perte de vitesse
Le d",NEGATIVE,0.9432793855667114
79,LT_01.05.2021.txt,"Or le sujet risque dtre prement dbattu dans les semaines  venir, car au mois de juin se tiendra la votation sur la rvision de la loi sur le CO2, qui prvoit dintroduire un texte sur les billets davion. Il faut aussi compter leffet refroidissant du dioxyde de soufre mis par les avions. Soit dj largement plus que les 2  3% au niveau mondial. La vapeur deau se forme dans les tranes de condensation et plus tard sous forme de cirrus. Pour vous aider  vous faire votre ide, nous vous proposons de plonger dans les c",NEGATIVE,0.9841310381889343
80,TDG_27.04.2021_Art_1.txt,"Jolle Fiss Dpute supplante Grand Conseil (PLR) Enfin, une partie des recettes part dans la recherche et le dveloppement et donc dans les secteurs innovants de notre conomie, qui peuvent lutiliser pour crer des nouveaux emplois. Hormis le fait que lon ne peut pas reprocher  nos amis franais de vouloir librer les agglomrations du Chablais dun trafic dmentiel, dont une partie de camions suisses, chappant ainsi  la taxe poids lourd de lautoroute Genve-Villeneuve, dire que les investissements routiers appartienn",NEGATIVE,0.9813350439071655
81,TDG_18.05.2021_Art_2.txt,"Tribune de Genve, 18.05.2021
Mobilisation genevoise pour la loi sur le CO2
De gauche  droite, neuf partis et associations dfendent le texte passant en votation le 13 juin. Elle cote 6,5 milliards par an et provoque 15000 journes dhospitalisation. Car une partie de largent dgag reviendra  la population, notamment pour financer les primes dassurance maladie. LUCIEN FORTUNATI
Le texte en trois points
But: la loi sur le CO2 vise  rduire de moiti par rapport  1990 et dici  2030 les missions de gaz  effet de serr",NEGATIVE,0.9482751488685608
82,LT_13.04.2021_Art_2.txt,"Ce dispositif conu  Bienne est mont sur lcoulement de la douche et permet de rcuprer la chaleur de leau use pour prchauffer les tuyaux darrive de leau qui sortira du pommeau  des conomies en nergie qui reprsentent pour un mnage de quatre personnes lquivalent de celle produite annuellement par 15 m de panneaux solaires. Ces entreprises ont largent, la capacit et la responsabilit dagir, il est logique de les solliciter pour quelles participent aux efforts, estime-t-il. Cest dailleurs ce dernier point qui dist",NEGATIVE,0.9792261123657227
83,LT_21.05.2021.txt,"La cration de deux postes de recherche sur limpact du rchauffement climatique sur les Alpes aux Grisons. Cest une manire de nous positionner pour renforcer la place de la recherche suisse et europenne. Quelles autres initiatives sont nes de cette rflexion? Je ne connais pas la situation exacte  Lausanne. A ce stade, aucun financement nest articul.",NEGATIVE,0.9546571969985962
84,LT_25.04.2021.txt,"La dernire tude en date du WWF que nous avons relaye: L'UE, deuxime responsable mondial de la dforestation lie aux importations 
Une liste des russites
A dfaut d'vnements festifs, comme ceux organiss pour ses 50 ans, le WWF souhaite valoriser ses dernires grandes russites. Outre un contexte sanitaire peu propice, l'organisation base  Gland (VD) prfre consacrer toute son nergie pour ses projets sur le terrain. Selon elle, le sige de Gland n'est pas menac par de nouvelles coupes. En Suisse par exemple, c'est ",NEGATIVE,0.9764156937599182
85,LT_03.05.2021_Art_2.txt,"Elle est conduite par la branche ptrolire et automobile,  lexception notoire du TCS, qui a dcid de soutenir la rvision de la loi sur le CO2. La nouvelle loi est inefficace sur le plan climatique. A gauche, une partie des grvistes du climat rejette la loi, estimant quelle ne va pas assez loin 
Bernard Wuthrich 
La rvision de la loi sur le CO2 oppose des camps qui ne sont pas homognes. Des entreprises sengagent aussi pour la rvision: Novartis, Siemens, IKEA, BKW, Alpiq et Axpo, notamment. Elle permettra au mi",NEGATIVE,0.9610593914985657
86,LT_18.05.2021_Art_1.txt,"Cette loi na pas pour but de prlever des taxes, mais bien dmettre moins de CO2. LOCDE a calcul que limpact des changements climatiques pourrait slever  10% du PIB. A ce jour, nous avons diminu nos missions de gaz  effet de serre de 14% entre 1990 et 2019. Dautre part, il vous suffit davoir une voiture demain qui consomme 7,4 l/100 km au lieu de 8 l/100 km et votre facture sera identique. Alors quil suffit dinvestir 1% du PIB pour limiter les effets du changement climatique.",NEGATIVE,0.9934185743331909
87,LT_16.04.2021_Art_1.txt,"Le dplacement progressif des dpenses de lachat dnergies fossiles vers linvestissement constitue le deuxime avantage. On rappellera ici que ces ressources ont lavantage de ne pas ncessiter lachat dnergie primaire, puisque leau, le vent et le soleil arrivent gratuitement en Suisse. Dans ce sens, le texte soumis au peuple suisse ne reprsente quun pas sur le chemin qui nous librera des nergies fossiles. Le Temps, 16.04.2021
OPINION
Loi sur le CO2: le cot de linaction
ROGER NORDMANN CONSEILLER NATIONAL, PRSIDENT",NEGATIVE,0.9628698825836182
88,LT_27.04.2021_Art_2.txt,"Elle tombe en pleine campagne sur la loi sur le CO2, dont lune des composantes est la limite maximale dmissions de CO2 impose aux vhicules, au-dessus de laquelle les importateurs doivent payer des amendes. Selon nos informations, la socit vise nest pas un importateur officiel, mais une entreprise familiale dachat direct de vhicules doccasion. Entre juin 2014 et septembre 2017, date  laquelle le pot aux roses a t dcouvert, un collaborateur de lOfrou, qui a quitt loffice depuis, a manipul dans les systmes inf",NEGATIVE,0.9852986335754395
